id	question	referAnswer	stuid	stuAnswer	accuracy
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb4-l1.qa118	The voltage is the difference between the two terminals, and their terminals are not connected in a closed path	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb5-l1.qa127	For valve gap	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb6-l1.qa120	I don't know	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb7-l1.qa117	The voltage is 0	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb9-l1.qa133	The electrical states of terminals 4, 5, and 6 correspond to that of battery	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb10-l1.qa117	Because there is a gap between 3 and	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb11-l1.qa120	All of these terminals are 0.0 Volts	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb15-l1.qa119	Because they	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb16-l1.qa119	They are all 0 volts	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb17-l1.qa121	They are only connected to negative battery terminals	correct
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb18-l1.qa128	Because the voltage is the same.	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb19-l1.qa122	Because there is a gap in valve B	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb20-l1.qa129	There is a gap on the road.	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb21-l1.qa117	4,4,6	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb22-l1.qa128	They don't make closed circuits	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb24-l1.qa124	Read all the same voltage	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb25-l1.qa122	Because they're all reading, they have a 0.00 voltage.	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb26-l1.qa118	The closed circuit does not allow the difference between positive and negative terminals of the battery.	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb28-l1.qa122	On the same side	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb29-l1.qa121	Because the gap does not affect battery voltage	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb30-l1.qa120	The broken bulb B has a gap in the path, and the electromagnet terminal is not connected to the positive terminal of the valves 1, 2 and 3. Thus, the terminal and the negative terminal remain 0.	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb31-l1.qa117	Because the terminal is not affected by the positive battery terminal	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb34-l1.qa117	Since the voltage was not measured, the terminal and the negative battery were in the same state.	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb35-l1.qa118	Because both voltages are	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb36-l1.qa117	Because the valve B is broken, the positive battery current does not allow to reach the opposite side.	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb38-l1.qa118	Because they are connected.	incorrect
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb39-l1.qa119	Because there was no voltage.	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb40-l1.qa118	0.	contradictory
answer136	Why do you think those terminals and negative battery terminals are in the same state?	The terminals 1, 2 and 3 are separated from each other by a clearance from the positive terminal	FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb41-l1.qa120	The first three terminals are connected to the minus side of the battery.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj3-l1.qa179	The light bulbs between them are damaged	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj7-l1.qa170	This is because the terminals are not connected to each other.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj7-l1.qa171	This means that the valve terminal is connected to the battery terminal	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj7-l1.qa172	I don't know	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj10-l1.qa193	The terminal is not connected to any other terminal	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj11-l1.qa200	This means that the valve terminal is not connected to the battery terminal.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj12-l1.qa170	There is a gap between two light bulb terminals	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj13-l1.qa204	Receive a voltage from the battery terminal.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj13-l1.qa205	There is no clearance between the battery terminal and the valve terminal.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj13-l1.qa206	I don't know.	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj14-l1.qa194	There is no connection between the valve terminal and the battery terminal.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj14-l1.qa196	Nippon Institute of Technology	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj15-l1.qa211	The terminal was connected without being connected	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj15-l1.qa212	Leave me alone	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj15-l1.qa213	The difference is damp	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj15-l1.qa214	Differ	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj18-l1.qa169	There is a gap in the circuit.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj19-l1.qa225	Connected to a battery	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj19-l1.qa226	The bulb is connected to the battery	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj22-l1.qa194	No terminal is connected	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj23-l1.qa172	That is where the light bulb is broken.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj24-l1.qa201	The terminal is connected to a closed path	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj24-l1.qa202	The terminal is connected to the battery and the light bulb is lit	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj24-l1.qa203	When the reading is zero, the light bulb has been blocked, which means that if you reach 1.5 then it is currently present in the point of no gap circuit or path	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj24-l1.qa205	う	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj26-l1.qa208	UT	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj26-l1.qa209	Terminal corrupted	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj26-l1.qa210	Valve breakdown	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj27-l1.qa191	The terminal is connected	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj27-l1.qa192	I don't know	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj28-l1.qa188	The valve terminal is disconnected from the battery terminal	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj28-l1.qa189	The terminal is not connected to the battery terminal	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj28-l1.qa190	The terminal is disconnected from the battery terminal	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj33-l1.qa182	You are moving positive from minus	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj33-l1.qa183	Tell me the answer	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj35-l1.qa188	There was a positive terminal.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj35-l1.qa189	A valve terminal and a battery terminal are connected.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj35-l1.qa190	The valve terminal and the positive or negative terminal of the battery are connected.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj35-l1.qa191	The valve terminal is connected to a positive or negative battery terminal.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj36-l1.qa197	The terminals are connected together	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj37-l1.qa169	That bulbs broke	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj38-l1.qa172	This means that the mobile terminal is not connected to the terminal of the battery connected	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj38-l1.qa173	This means that the terminal is not connected to the battery terminal	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj39-l1.qa210	The terminal is no longer connected	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj40-l1.qa200	The terminal is disconnected.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj40-l1.qa202	When the voltage jumps from 0 to 1.5, the terminal is separated by the gap.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj42-l1.qa187	The terminals are not connected to each other.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj43-l1.qa185	I found the connection where the connection stopped	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj43-l1.qa186	You found the damaged light bulb	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj45-l1.qa179	You found the gap	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj46-l1.qa192	Gap between	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj47-l1.qa203	Negative terminal	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj47-l1.qa204	The light bulb is connected from the negative terminal to the positive electrode	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj47-l1.qa205	Gaps jump from negative to positive	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj47-l1.qa206	The gap between the terminals indicates whether the valve is connected to a positive or negative terminal	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj48-l1.qa175	A light bulb is broken	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb2-l1.qa157	Hope you like it.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb3-l1.qa168	They no longer connect	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb4-l1.qa147	The terminal has a gap that is connected to each other and not connected to one another	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb5-l1.qa156	The terminal is not separated by the gap	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb6-l1.qa149	Bulbs were connected and now they are not.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb7-l1.qa146	Have gaps	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb9-l1.qa162	Reached a point where the terminal is not connected.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb10-l1.qa146	I have a gap and found a non functional light bulb	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb12-l1.qa152	The gap between the two terminals	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb13-l1.qa148	I don't know.	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb16-l1.qa148	Broken light bulb	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb17-l1.qa150	There is a gap between the terminals.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb18-l1.qa158	Be connected	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb20-l1.qa158	A terminal is connected.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb21-l1.qa146	Electrical surge	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb22-l1.qa157	Connected to both positive and negative terminals	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb24-l1.qa154	Present existence	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb25-l1.qa151	You crossed the opposing terminal area.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb26-l1.qa147	You found a broken ball.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb27-l1.qa146	It is where the gap is in the circuit	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb28-l1.qa151	The terminal is unconnected	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb29-l1.qa150	There is a gap between them	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb30-l1.qa151	The terminal has a clearance and its terminal is not connected.	correct
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb31-l1.qa146	The latest ball terminal is connected to the battery terminal, while the other is not	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb34-l1.qa146	There is a difference in the electrical state.	incorrect
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb35-l1.qa147	Hope you like it.	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb36-l1.qa146	It is a gab or short circuit	contradictory
answer194	What do you mean when voltage reading jumps from 0 to 1.5, from one bulb terminal to another, as you move the multimeter?	The terminals are separated by gaps	FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb37-l1.qa146	The terminal is connected to the other side of the battery	incorrect
