id	question	referAnswer	stuid	stuAnswer	accuracy
answer175.NEW	Explain why you got a voltage reading of 0 for terminal 5 and the positive terminal.	Terminal 5 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY5.sbjb26-l1.qa140	Terminal 5 is connected to the positive bettery terminal.	correct
answer175.NEW	Explain why you got a voltage reading of 0 for terminal 5 and the positive terminal.	Terminal 5 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY5.sbjb34-l1.qa139	Terminal 5 and the positive battery terminal are in the same state.	incorrect
answer175.NEW	Explain why you got a voltage reading of 0 for terminal 5 and the positive terminal.	Terminal 5 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY5.sbjb38-l1.qa140	Terminal 5 was only connected to the positive terminal	correct
answer175.NEW	Explain why you got a voltage reading of 0 for terminal 5 and the positive terminal.	Terminal 5 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY5.sbjb41-l1.qa142	Terminal 4 is connected to the positive battery terminal.	incorrect
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj3-l1.qa170	Terminal 6 is connected to the positive battery terminal	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj8-l1.qa194	terminal 6 is connected to a positive battery terminal	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj9-l1.qa164	the positive battery terminal is connected to terminal 6.	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj11-l1.qa191	terminal 6 is connected to the positive battery terminal.	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj12-l1.qa159	The positive battery terminal is connected to terminal 6	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj18-l1.qa162	Terminal 6 is only connected to the positive battery terminal.	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj22-l1.qa186	a terminal is connected to the positive terminal of the battery	incorrect
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj23-l1.qa161	The positive batery terminal is connected to terminal 6.	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj24-l1.qa186	you guys would get more honest feedback and answers if you didnt make this so boring and repeatdly ask the same questions. its not like your testing elementary school kids	incorrect
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj24-l1.qa187	I get a voltage reading of 0 for terminal 6 and the postive terminal because their is not current flowing, no electricity, the path is open. the negative terminal of batter is not connected meaning the bulb will not light because there is 0 voltage	incorrect
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj24-l1.qa188	the terminal is not connected to negative end of battery	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj24-l1.qa189	terminal 6 is connected to postive end of battery and the voltage meter	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj24-l1.qa190	thats what i said, for a computer your a dumb***	incorrect
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj26-l1.qa196	the positive terminal is not seperated by a gap from terminal 6	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj31-l1.qa176	terminal 6 is connected to the positive terminal of the battery	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj35-l1.qa177	There was no gap between terminal 6 and the positive terminal.	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj38-l1.qa161	the positive terminal is connected to terminal 6	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj40-l1.qa189	terminal 6 and the  positive terminal are connected.	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj43-l1.qa174	the positive battery terminal and terminal 6 are connected	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj46-l1.qa184	terminal 6 is connected to positive battery terminal	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj47-l1.qa193	terminal 6 is connected to the positive terminal	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb2-l1.qa151	Terminal 6 is connected to the posititve battery terminal.	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb3-l1.qa161	Terminal 6 is connected to the positve battery terminal	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb10-l1.qa140	for the same reason as 3	incorrect
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb15-l1.qa142	no gap; connected	incorrect
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb18-l1.qa152	i dont know	incorrect
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb21-l1.qa140	gap in 6	incorrect
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb24-l1.qa148	no clue	incorrect
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb25-l1.qa145	It was on the wrong side.	incorrect
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb28-l1.qa145	terminal 6 and the positive terminal are connected	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb32-l1.qa144	Terminal 6 is connected to the positive terminal.	correct
answer180.NEW	Explain why you got a voltage reading of 0 for terminal 6 and the positive terminal.	Terminal 6 and the positive battery terminal are in the same electrical state	FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb38-l1.qa141	Terminal 6 was only connected to the positive terminal.	correct
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj3-l1.qa218	because there is a difference in electrial states between the two terminals	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj7-l1.qa206	there is a difference between the electrical states of the two battery  terminals because they are not connected to each other	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj8-l1.qa255	because the cheminal reaction of the volatge is there wther or not there is an incomplete circuit	correct
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj9-l1.qa212	the battery will always have a voltage.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj9-l1.qa213	the battery is a chemical reaction that does not rely on the circuit being complete or not.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj9-l1.qa214	the terminals in the battery will have an electrical state and chemical reaction that will continuously flow.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj10-l1.qa243	because a battery is in a constant state of electrical charge	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj10-l1.qa244	a battery is in a constant state of electricity	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj10-l1.qa245	because a battery always has a charge in its positive terminal	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj11-l1.qa233	because the terminals are not connected	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj11-l1.qa234	the positive terminal and negative terminal are not connected	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj11-l1.qa235	the positive battery terminal is not connected to the negative battery terminal.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj12-l1.qa208	The chemical reation still exists	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj12-l1.qa209	The battery uses the chemical reation to create voltage	correct
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj13-l1.qa249	there is no short circuit to the battery.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj13-l1.qa250	the battery still holds the electrical charge if there is an incomplete circuit.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj14-l1.qa234	because the gap will not effect the voltage.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj14-l1.qa235	Because the chemical reaction is not effected by a gap.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj15-l1.qa258	the terminals must have a difference in electrical states to have voltage	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj15-l1.qa259	the difference in the electrical states between two terminals causes a chemical reaction	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj18-l1.qa203	There is always a difference in voltage between two battery terminals.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj18-l1.qa204	The gap causes a difference in electrical states.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj18-l1.qa205	The battery terminals have different electrical states.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj19-l1.qa279	because the voltage doesnt change in the battery	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj19-l1.qa280	because of the chemical in the battery	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj19-l1.qa281	because of the chemical reaction in the battery	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj22-l1.qa240	because they are in the same electrical state	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj22-l1.qa241	and they are in the same state	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj22-l1.qa242	l	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj23-l1.qa208	There is a difference in electrical states between two terminals.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj23-l1.qa209	It is different from the battery.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj24-l1.qa255	difference in electrical state	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj24-l1.qa256	gap in terminal	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj26-l1.qa257	because the voltage is the difference in electrical states between two terminals	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj26-l1.qa258	the terminal has an electrical state between terminals	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj26-l1.qa259	a chemical reaction between terminals	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj27-l1.qa235	because the battery has electricity and the gap does not	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj27-l1.qa236	the battery always has voltage	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj28-l1.qa234	the terminals are not connected	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj28-l1.qa235	there is a gap between terminals	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj28-l1.qa236	a battery uses voltage	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj29-l1.qa225	dont know	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj29-l1.qa227	because there is no gap between the positive and negative terminal	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj29-l1.qa228	the terminals used by the battery have no gap.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj30-l1.qa221	Because it is the difference of the electrical state between the two battery terminals	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj30-l1.qa223	It is the difference of the electrical states caused by a chemical reaction between the two terminals of the battery.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj31-l1.qa229	the electrical state difference between the battery"s two terminals	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj31-l1.qa230	i dont know	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj33-l1.qa221	because it has a positive terminal	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj33-l1.qa222	tell answer	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj34-l1.qa210	The battery will have a different electrical state than the circuit	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj34-l1.qa211	The difference in electrical state	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj34-l1.qa212	The battery has a different electrical state than the incomplete circuit	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj34-l1.qa213	The battery uses the electrical state	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj35-l1.qa234	Battery will always have voltage.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj35-l1.qa235	The battery keeps a chemical reaction reaction.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj35-l1.qa236	The battery uses a chemical reaction to maintain the voltage,	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj36-l1.qa239	there is always voltage even if there is a gap	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj36-l1.qa240	there is a chemical reaction between two terminals	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj36-l1.qa241	a terminal has an electrical state where theres a chemical reaction	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj37-l1.qa208	because a battery always has voltage	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj37-l1.qa209	because a battery has a chemical reaction that causes a voltage	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj37-l1.qa210	a batter uses a chemical reaction to create voltage	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj38-l1.qa212	the voltage of the battery depends on the chemical interaction inside the battery. It does not depend on components in a curcuit.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj38-l1.qa213	the voltage of a battery does not depend on the components in a curcuit.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj38-l1.qa214	the voltage of the battery does not depend on the components in a curcuit. It depends on a chemical reaction.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj39-l1.qa255	becasuse it is electrically charged	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj39-l1.qa256	yes, because there is a chemical reaction	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj39-l1.qa257	There is a chemical reaction.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj40-l1.qa249	circuit do not effect electrical state between terminals	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj40-l1.qa250	circuits do not effect the electrical state between two terminals.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj40-l1.qa251	an incomplete circuit would not effect the the electrical state between the terminals.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj40-l1.qa252	the terminal"s electrical state is not effected by the incomplete circuit.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj42-l1.qa243	There is still a voltage is the different terminals	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj42-l1.qa244	The terminal is still connected to an electrical state of the battery	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj43-l1.qa225	it always has the same voltage due to a chemical reaction inside of it	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj43-l1.qa226	a battery is always in the same electrical state. it has a chemical reaction inside of it.	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj45-l1.qa218	because the battery has its own electrical state within given by the lead	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj45-l1.qa220	the battery has its own chemical reaction	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj46-l1.qa237	because terminals are seperate	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj46-l1.qa238	not connected	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj46-l1.qa239	battery uses charge	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj47-l1.qa250	because a batter will always have a voltage even if it is 0	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj47-l1.qa251	because a battery will always have a voltage even if it is 0	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj47-l1.qa252	because a battery always has a chemical reaction, positive or negative	incorrect
answer246	Why?	A battery uses a chemical reaction to maintain different electrical states at the terminals	FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj48-l1.qa209	because a chemical reaction inside the battery keeps the positive and negative terminals at different electrical states at all times.	correct
